name,activity,adress,zipcode,city,country,latitude,longitude
Evisa,city,,20126,Evisa,FR,42.25,8.8
Favalello,city,,20212,Favalello,FR,42.283333,9.266667
Felce,city,,20234,Felce,FR,42.35,9.416667
Feliceto,city,,20225,Feliceto,FR,42.533333,8.933333
Ficaja,city,,20237,Ficaja,FR,42.416667,9.366667
Foce,city,,20100,Foce,FR,41.616667,9
Focicchia,city,,20212,Focicchia,FR,42.25,9.3
Forciolo,city,,20190,Forciolo,FR,41.85,9.016667
Fozzano,city,,20143,Fozzano,FR,41.7,9
Frasseto,city,,20157,Frasseto,FR,41.883333,9.016667
Furiani,city,,20600,Furiani,FR,42.65,9.416667
Galeria,city,,20245,Galeria,FR,42.4,8.65
Ghisonaccia,city,,20240,Ghisonaccia,FR,42,9.4
Ghisoni,city,,20227,Ghisoni,FR,42.1,9.216667
Giocatojo,city,,20237,Giocatojo,FR,42.433333,9.35
Giuncaggio,city,,20251,Giuncaggio,FR,42.216667,9.366667
Giuncheto,city,,20100,Giuncheto,FR,41.583333,8.966667
Granace,city,,20100,Granace,FR,41.633333,9
Grossa,city,,20100,Grossa,FR,41.6,8.883333
Grosseto-Prugna,city,,20128,Grosseto-Prugna,FR,41.866667,8.966667
Guagno,city,,20160,Guagno,FR,42.166667,8.933333
Guarguale,city,,20128,Guarguale,FR,41.833333,8.933333
L'Île-Rousse,city,,20220,L'Île-Rousse,FR,42.633333,8.933333
Isolaccio-di-Fiumorbo,city,,20243,Isolaccio-di-Fiumorbo,FR,42,9.283333
Lama,city,,20218,Lama,FR,42.566667,9.166667
Lano,city,,20244,Lano,FR,42.383333,9.25
Lavatoggio,city,,20225,Lavatoggio,FR,42.566667,8.866667
Lento,city,,20252,Lento,FR,42.516667,9.283333
Letia,city,,20160,Letia,FR,42.183333,8.833333
Levie,city,,20170,Levie,FR,41.7,9.116667
Linguizzetta,city,,20230,Linguizzetta,FR,42.25,9.466667
Lopigna,city,,20139,Lopigna,FR,42.1,8.833333
Loreto-di-Casinca,city,,20215,Loreto-di-Casinca,FR,42.466667,9.416667
Loreto-di-Tallano,city,,20165,Loreto-di-Tallano,FR,41.716667,9.05
Lozzi,city,,20224,Lozzi,FR,42.35,9
Lucciana,city,,20290,Lucciana,FR,42.533333,9.416667
Lugo-di-Nazza,city,,20240,Lugo-di-Nazza,FR,42.066667,9.3
Lumio,city,,20260,Lumio,FR,42.566667,8.833333
Manso,city,,20245,Manso,FR,42.383333,8.766667
Marignana,city,,20141,Marignana,FR,42.216667,8.8
Matra,city,,20270,Matra,FR,42.266667,9.383333
Mausoleo,city,,20259,Mausoleo,FR,42.766667,9.466667
Mazzola,city,,20212,Mazzola,FR,42.3,9.316667
Meria,city,,20287,Meria,FR,42.933333,9.433333
Moca-Croce,city,,20140,Moca-Croce,FR,41.8,9
Moïta,city,,20270,Moïta,FR,42.266667,9.416667
Moltifao,city,,20218,Moltifao,FR,42.466667,9.116667
Monacia-d'Aullène,city,,20171,Monacia-d'Aullène,FR,41.516667,9.016667
Moncale,city,,20214,Moncale,FR,42.5,8.833333
Monte,city,,20290,Monte,FR,42.466667,9.383333
Monticello,city,,20220,Monticello,FR,42.616667,8.95
Morosaglia,city,,20218,Morosaglia,FR,42.433333,9.316667
Muracciole,city,,20219,Muracciole,FR,42.166667,9.183333
Muro,city,,20225,Muro,FR,42.55,8.916667
Murzo,city,,20160,Murzo,FR,42.166667,8.833333
Nessa,city,,20225,Nessa,FR,42.55,8.95
Nocario,city,,20229,Nocario,FR,42.4,9.35
Noceta,city,,20219,Noceta,FR,42.2,9.2
Nonza,city,,20217,Nonza,FR,42.783333,9.333333
Novale,city,,20234,Novale,FR,42.3,9.416667
Novella,city,,20211,Novella,FR,42.566667,9.116667
Ocana,city,,20117,Ocana,FR,41.95,8.933333
Occhiatana,city,,20226,Occhiatana,FR,42.566667,9.016667
Ogliastro,city,,20217,Ogliastro,FR,42.816667,9.333333
Oletta,city,,20232,Oletta,FR,42.633333,9.35
Olivese,city,,20140,Olivese,FR,41.833333,9.05
Olmeta-di-Tuda,city,,20273,Olmeta-di-Tuda,FR,42.6,9.35
Olmeto,city,,20113,Olmeto,FR,41.716667,8.916667
Olmi-Cappella,city,,20259,Olmi-Cappella,FR,42.516667,9.016667
Olmiccia,city,,20112,Olmiccia,FR,41.683333,9.05
Omessa,city,,20236,Omessa,FR,42.366667,9.2
Ortale,city,,20234,Ortale,FR,42.316667,9.416667
Ortiporio,city,,20290,Ortiporio,FR,42.45,9.35
Orto,city,,20125,Orto,FR,42.183333,8.933333
Osani,city,,20147,Osani,FR,42.316667,8.633333
Ota,city,,20150,Ota,FR,42.266667,8.75
Palasca,city,,20226,Palasca,FR,42.583333,9.05
Palneca,city,,20134,Palneca,FR,41.966667,9.166667
Pancheraccia,city,,20251,Pancheraccia,FR,42.216667,9.35
Partinello,city,,20147,Partinello,FR,42.3,8.683333
Penta-Acquatella,city,,20290,Penta-Acquatella,FR,42.45,9.35
Penta-di-Casinca,city,,20213,Penta-di-Casinca,FR,42.466667,9.45
Perelli,city,,20234,Perelli,FR,42.316667,9.366667
Peri,city,,20167,Peri,FR,42,8.916667
Pero-Casevecchie,city,,20230,Pero-Casevecchie,FR,42.416667,9.466667
Petreto-Bicchisano,city,,20140,Petreto-Bicchisano,FR,41.783333,8.983333
Piana,city,,20115,Piana,FR,42.5,9.116667
Pianello,city,,20272,Pianello,FR,42.283333,9.35
Piano,city,,20215,Piano,FR,42.45,9.383333
Piazzali,city,,20234,Piazzali,FR,42.316667,9.4
Piazzole,city,,20229,Piazzole,FR,42.383333,9.4
Piedicorte-di-Gaggio,city,,20251,Piedicorte-di-Gaggio,FR,42.233333,9.333333
Piedicroce,city,,20229,Piedicroce,FR,42.366667,9.35
Piedigriggio,city,,20218,Piedigriggio,FR,42.45,9.166667
Piedipartino,city,,20229,Piedipartino,FR,42.366667,9.35
Pietralba,city,,20218,Pietralba,FR,42.533333,9.183333
Pietra-di-Verde,city,,20230,Pietra-di-Verde,FR,42.3,9.45
Pietraserena,city,,20251,Pietraserena,FR,42.233333,9.35
Pietricaggio,city,,20234,Pietricaggio,FR,42.333333,9.383333
Pietrosella,city,,20166,Pietrosella,FR,41.833333,8.85
Pietroso,city,,20242,Pietroso,FR,42.15,9.266667
Pieve,city,,20258,Pieve,FR,42.566667,9.283333
Pigna,city,,20220,Pigna,FR,42.6,8.9
Pila-Canale,city,,20123,Pila-Canale,FR,41.8,8.916667
Pino,city,,20228,Pino,FR,42.9,9.35
Pioggiola,city,,20259,Pioggiola,FR,42.533333,9
Poggio-di-Nazza,city,,20240,Poggio-di-Nazza,FR,42.05,9.3
Poggio-d'Oletta,city,,20232,Poggio-d'Oletta,FR,42.633333,9.35
Poggiolo,city,,20125,Poggiolo,FR,42.166667,8.916667
Poggio-Marinaccio,city,,20237,Poggio-Marinaccio,FR,42.433333,9.35
Poggio-Mezzana,city,,20230,Poggio-Mezzana,FR,42.4,9.483333
Polveroso,city,,20229,Polveroso,FR,42.4,9.366667
Popolasca,city,,20218,Popolasca,FR,42.433333,9.133333
Porri,city,,20215,Porri,FR,42.45,9.433333
Porto-Vecchio,city,,20137,Porto-Vecchio,FR,41.583333,9.283333
Propriano,city,,20110,Propriano,FR,41.666667,8.9
Prunelli-di-Fiumorbo,city,,20243,Prunelli-di-Fiumorbo,FR,42,9.333333
Pruno,city,,20264,Pruno,FR,42.416667,9.433333
Quasquara,city,,20142,Quasquara,FR,41.9,9
Quenza,city,,20122,Quenza,FR,41.766667,9.133333
Quercitello,city,,20237,Quercitello,FR,42.416667,9.35
Rapaggio,city,,20229,Rapaggio,FR,42.366667,9.383333
Rapale,city,,20258,Rapale,FR,42.583333,9.3
Renno,city,,20160,Renno,FR,42.216667,8.833333
Rezza,city,,20121,Rezza,FR,42.116667,8.95
Riventosa,city,,20250,Riventosa,FR,42.25,9.183333
Rosazia,city,,20121,Rosazia,FR,42.116667,8.866667
Rospigliani,city,,20219,Rospigliani,FR,42.183333,9.216667
Rusio,city,,20244,Rusio,FR,42.366667,9.25
Rutali,city,,20239,Rutali,FR,42.583333,9.35
Salice,city,,20121,Salice,FR,42.116667,8.9
Saliceto,city,,20218,Saliceto,FR,42.4,9.3
Sari-Solenzara,city,,20145,Sari-Solenzara,FR,41.833333,9.375
Sari-d'Orcino,city,,20151,Sari-d'Orcino,FR,42.05,8.816667
Sarrola-Carcopino,city,,20167,Sarrola-Carcopino,FR,42.016667,8.85
Sartène,city,,20100,Sartène,FR,41.616667,8.983333
Scata,city,,20264,Scata,FR,42.416667,9.4
Scolca,city,,20290,Scolca,FR,42.516667,9.366667
Sermano,city,,20212,Sermano,FR,42.316667,9.266667
Serra-di-Ferro,city,,20140,Serra-di-Ferro,FR,41.716667,8.8
Serra-di-Scopamene,city,,20127,Serra-di-Scopamene,FR,41.75,9.1
Serriera,city,,20147,Serriera,FR,42.3,8.716667
Silvareccio,city,,20215,Silvareccio,FR,42.45,9.4
Sisco,city,,20233,Sisco,FR,42.8,9.433333
Soccia,city,,20125,Soccia,FR,42.2,8.9
Solaro,city,,20240,Solaro,FR,41.9,9.333333
Sollacaro,city,,20140,Sollacaro,FR,41.733333,8.916667
Sorbollano,city,,20152,Sorbollano,FR,41.75,9.1
Sorbo-Ocagnano,city,,20213,Sorbo-Ocagnano,FR,42.466667,9.45
Sorio,city,,20258,Sorio,FR,42.583333,9.266667
Sotta,city,,20146,Sotta,FR,41.533333,9.2
Soveria,city,,20250,Soveria,FR,42.35,9.166667
Speloncato,city,,20226,Speloncato,FR,42.566667,8.966667
Stazzona,city,,20229,Stazzona,FR,42.366667,9.366667
Sant'Andrea-di-Cotone,city,,20221,Sant'Andrea-di-Cotone,FR,42.3,9.466667
Sant'Andrea-d'Orcino,city,,20151,Sant'Andrea-d'Orcino,FR,42.033333,8.8
Sant'Antonino,city,,20220,Sant'Antonino,FR,42.583333,8.9
San-Damiano,city,,20264,San-Damiano,FR,42.4,9.416667
Saint-Florent,city,,20217,Saint-Florent,FR,42.683333,9.3
San-Gavino-di-Carbini,city,,20170,San-Gavino-di-Carbini,FR,41.716667,9.15
San-Gavino-di-Tenda,city,,20246,San-Gavino-di-Tenda,FR,42.583333,9.266667
San-Giovanni-di-Moriani,city,,20230,San-Giovanni-di-Moriani,FR,42.366667,9.466667
San-Giuliano,city,,20230,San-Giuliano,FR,42.3,9.5
San-Lorenzo,city,,20244,San-Lorenzo,FR,42.383333,9.283333
San-Martino-di-Lota,city,,20200,San-Martino-di-Lota,FR,42.716667,9.416667
Santa-Lucia-di-Mercurio,city,,20250,Santa-Lucia-di-Mercurio,FR,42.316667,9.216667
Santa-Lucia-di-Moriani,city,,20230,Santa-Lucia-di-Moriani,FR,42.383333,9.5
Santa-Maria-di-Lota,city,,20200,Santa-Maria-di-Lota,FR,42.75,9.433333
Santa-Maria-Figaniella,city,,20143,Santa-Maria-Figaniella,FR,41.7,9
Santa-Maria-Poggio,city,,20221,Santa-Maria-Poggio,FR,42.333333,9.5
Santa-Maria-Siché,city,,20190,Santa-Maria-Siché,FR,41.866667,8.983333
San-Nicolao,city,,20230,San-Nicolao,FR,42.366667,9.5
Santo-Pietro-di-Tenda,city,,20246,Santo-Pietro-di-Tenda,FR,42.6,9.25
Santo-Pietro-di-Venaco,city,,20250,Santo-Pietro-di-Venaco,FR,42.233333,9.166667
Santa-Reparata-di-Balagna,city,,20220,Santa-Reparata-di-Balagna,FR,42.6,8.916667
Santa-Reparata-di-Moriani,city,,20230,Santa-Reparata-di-Moriani,FR,42.35,9.433333
Taglio-Isolaccio,city,,20230,Taglio-Isolaccio,FR,42.433333,9.466667
Talasani,city,,20230,Talasani,FR,42.4,9.483333
Tallone,city,,20270,Tallone,FR,42.233333,9.416667
Tarrano,city,,20234,Tarrano,FR,42.35,9.4
Tasso,city,,20134,Tasso,FR,41.933333,9.1
Tavaco,city,,20167,Tavaco,FR,42.033333,8.9
Tavera,city,,20163,Tavera,FR,42.066667,9.016667
Tivolaggio,city,,20100,Tivolaggio,FR,41.616667,8.883333
Tolla,city,,20117,Tolla,FR,41.966667,8.966667
Tox,city,,20270,Tox,FR,42.25,9.433333
Tralonca,city,,20250,Tralonca,FR,42.333333,9.183333
Ucciani,city,,20133,Ucciani,FR,42.033333,8.983333
Urbalacone,city,,20128,Urbalacone,FR,41.833333,8.933333
Urtaca,city,,20218,Urtaca,FR,42.6,9.166667
Vallecalle,city,,20273,Vallecalle,FR,42.583333,9.333333
Valle-di-Campoloro,city,,20221,Valle-di-Campoloro,FR,42.333333,9.5
Valle-di-Mezzana,city,,20167,Valle-di-Mezzana,FR,42.016667,8.816667
Valle-di-Rostino,city,,20235,Valle-di-Rostino,FR,42.45,9.283333
Valle-d'Orezza,city,,20229,Valle-d'Orezza,FR,42.366667,9.4
Vallica,city,,20259,Vallica,FR,42.516667,9.05
Velone-Orneto,city,,20230,Velone-Orneto,FR,42.4,9.466667
Venaco,city,,20231,Venaco,FR,42.233333,9.166667
Ventiseri,city,,20240,Ventiseri,FR,41.933333,9.333333
Venzolasca,city,,20215,Venzolasca,FR,42.466667,9.45
Verdese,city,,20229,Verdese,FR,42.383333,9.366667
Vero,city,,20172,Vero,FR,42.05,8.916667
Vescovato,city,,20215,Vescovato,FR,42.483333,9.433333
Vezzani,city,,20242,Vezzani,FR,42.166667,9.25
Vico,city,,20160,Vico,FR,42.166667,8.8
Viggianello,city,,20110,Viggianello,FR,41.683333,8.95
Villanova,city,,20167,Villanova,FR,41.95,8.666667
Ville-di-Paraso,city,,20279,Ville-di-Paraso,FR,42.566667,8.983333
Vivario,city,,20219,Vivario,FR,42.166667,9.166667
Volpajola,city,,20290,Volpajola,FR,42.516667,9.35
Zalana,city,,20272,Zalana,FR,42.25,9.366667
Zerubia,city,,20116,Zerubia,FR,41.75,9.066667
Zevaco,city,,20173,Zevaco,FR,41.883333,9.05
Zicavo,city,,20132,Zicavo,FR,41.9,9.133333
Zigliara,city,,20190,Zigliara,FR,41.85,8.983333
Zilia,city,,20214,Zilia,FR,42.533333,8.9
Zonza,city,,20124,Zonza,FR,41.733333,9.166667
Zoza,city,,20112,Zoza,FR,41.716667,9.066667
Zuani,city,,20272,Zuani,FR,42.266667,9.35
San-Gavino-di-Fiumorbo,city,,20243,San-Gavino-di-Fiumorbo,FR,41.966667,9.266667
Chisa,city,,20240,Chisa,FR,41.916667,9.266667
Porto,city,,20150,Porto,FR,42.266667,8.7
Porticcio,city,,20166,Porticcio,FR,41.883333,8.783333
Mezzavia,city,,20167,Mezzavia,FR,41.95,8.783333
Solenzara,city,,20145,Solenzara,FR,41.85,9.4
Macinaggio,city,,20248,Macinaggio,FR,42.216667,8.833333
Ponte-Leccia,city,,20218,Ponte-Leccia,FR,42.45,9.2
Erbalunga,city,,20222,Erbalunga,FR,42.766667,9.466667
PortoPollo,city,,20140,PortoPollo,FR,41.7,8.8
Bisinao,city,,20166,Bisinao,FR,41.833333,8.866667
Sagone,city,,20118,Sagone,FR,42.1,8.7
Montemaggiore,city,,20214,Montemaggiore,FR,42.533333,8.866667
Barchetta,city,,20290,Barchetta,FR,42.483333,9.383333
Cardo,city,,20200,Cardo,FR,42.7,9.433333
Casamozza,city,,20290,Casamozza,FR,42.516667,9.433333
Casta,city,,20217,Casta,FR,42.666667,9.216667
Folelli,city,,20213,Folelli,FR,42.45,9.516667
Francardo,city,,20236,Francardo,FR,42.4,9.183333
Morta,city,,20243,Morta,FR,42,9.383333
Pietranera,city,,20200,Pietranera,FR,42.725,9.458333
Pietrapola,city,,20243,Pietrapola,FR,41.983333,9.3
Poretta,city,,20290,Poretta,FR,42.55,9.475
Prunete,city,,20221,Prunete,FR,42.316667,9.533333
Santa-Severa,city,,20228,Santa-Severa,FR,42.883333,9.466667
SaintAntoine,city,,20240,SaintAntoine,FR,42.083333,9.358333
Tattone,city,,20219,Tattone,FR,42.15,9.15
Agencourt,city,,21700,Agencourt,FR,47.133333,4.983333
Agey,city,,21410,Agey,FR,47.283333,4.766667
Ahuy,city,,21121,Ahuy,FR,47.366667,5.033333
Aignay-le-Duc,city,,21510,Aignay-le-Duc,FR,47.666667,4.733333
Aiserey,city,,21110,Aiserey,FR,47.166667,5.166667
Aisey-sur-Seine,city,,21400,Aisey-sur-Seine,FR,47.75,4.583333
Aisy-sous-Thil,city,,21390,Aisy-sous-Thil,FR,47.4,4.283333
Alise-Sainte-Reine,city,,21150,Alise-Sainte-Reine,FR,47.533333,4.483333
Aloxe-Corton,city,,21420,Aloxe-Corton,FR,47.066667,4.866667
Ampilly-les-Bordes,city,,21450,Ampilly-les-Bordes,FR,47.633333,4.633333
Ampilly-le-Sec,city,,21400,Ampilly-le-Sec,FR,47.8,4.516667
Ancey,city,,21410,Ancey,FR,47.333333,4.833333
Antheuil,city,,21360,Antheuil,FR,47.166667,4.75
Antigny-la-Ville,city,,21230,Antigny-la-Ville,FR,47.1,4.55
Arceau,city,,21310,Arceau,FR,47.383333,5.183333
Arcenant,city,,21700,Arcenant,FR,47.133333,4.85
Arcey,city,,21410,Arcey,FR,47.283333,4.816667
Arconcey,city,,21320,Arconcey,FR,47.216667,4.45
Arc-sur-Tille,city,,21560,Arc-sur-Tille,FR,47.333333,5.183333
Argilly,city,,21700,Argilly,FR,47.066667,5
Arnay-le-Duc,city,,21230,Arnay-le-Duc,FR,47.133333,4.483333
Arnay-sous-Vitteaux,city,,21350,Arnay-sous-Vitteaux,FR,47.45,4.5
Arrans,city,,21500,Arrans,FR,47.7,4.316667
Asnières-en-Montagne,city,,21500,Asnières-en-Montagne,FR,47.716667,4.283333
Asnières-lès-Dijon,city,,21380,Asnières-lès-Dijon,FR,47.383333,5.033333
Athée,city,,21130,Athée,FR,47.233333,5.366667
Aubaine,city,,21360,Aubaine,FR,47.133333,4.716667
Aubigny-en-Plaine,city,,21170,Aubigny-en-Plaine,FR,47.133333,5.166667
Aubigny-la-Ronce,city,,21340,Aubigny-la-Ronce,FR,46.983333,4.616667
Aubigny-lès-Sombernon,city,,21540,Aubigny-lès-Sombernon,FR,47.3,4.65
Autricourt,city,,21570,Autricourt,FR,47.99658,4.61977
Auvillars-sur-Saône,city,,21250,Auvillars-sur-Saône,FR,47.05,5.1
Auxant,city,,21360,Auxant,FR,47.116667,4.616667
Auxey-Duresses,city,,21190,Auxey-Duresses,FR,46.983333,4.75
Auxonne,city,,21130,Auxonne,FR,47.2,5.383333
Avelanges,city,,21120,Avelanges,FR,47.583333,5.033333
Avosnes,city,,21350,Avosnes,FR,47.366667,4.65
Avot,city,,21580,Avot,FR,47.616667,5.016667
Bagnot,city,,21700,Bagnot,FR,47.05,5.083333
Baigneux-les-Juifs,city,,21450,Baigneux-les-Juifs,FR,47.6,4.633333
Bâlot,city,,21330,Bâlot,FR,47.816667,4.433333
Barbirey-sur-Ouche,city,,21410,Barbirey-sur-Ouche,FR,47.25,4.75
Bard-le-Régulier,city,,21430,Bard-le-Régulier,FR,47.133333,4.316667
Bard-lès-Époisses,city,,21460,Bard-lès-Époisses,FR,47.533333,4.216667
Barges,city,,21910,Barges,FR,47.216667,5.066667
Barjon,city,,21580,Barjon,FR,47.616667,4.966667
Baubigny,city,,21340,Baubigny,FR,46.966667,4.683333
Baulme-la-Roche,city,,21410,Baulme-la-Roche,FR,47.35,4.8
Beaumont-sur-Vingeanne,city,,21310,Beaumont-sur-Vingeanne,FR,47.466667,5.366667
Beaune,city,,21200,Beaune,FR,47.033333,4.833333
Beaunotte,city,,21510,Beaunotte,FR,47.683333,4.7
Beire-le-Châtel,city,,21310,Beire-le-Châtel,FR,47.416667,5.2
Beire-le-Fort,city,,21110,Beire-le-Fort,FR,47.233333,5.25
Belan-sur-Ource,city,,21570,Belan-sur-Ource,FR,47.933333,4.65
Bellefond,city,,21490,Bellefond,FR,47.383333,5.066667
Belleneuve,city,,21310,Belleneuve,FR,47.366667,5.266667
Bellenod-sur-Seine,city,,21510,Bellenod-sur-Seine,FR,47.7,4.65
Bellenot-sous-Pouilly,city,,21320,Bellenot-sous-Pouilly,FR,47.283333,4.55
Beneuvre,city,,21290,Beneuvre,FR,47.7,4.95
Benoisey,city,,21500,Benoisey,FR,47.583333,4.4
Bessey-en-Chaume,city,,21360,Bessey-en-Chaume,FR,47.083333,4.733333
Bessey-la-Cour,city,,21360,Bessey-la-Cour,FR,47.1,4.616667
Bessey-lès-Citeaux,city,,21110,Bessey-lès-Citeaux,FR,47.15,5.166667
Beurey-Bauguay,city,,21320,Beurey-Bauguay,FR,47.233333,4.433333
Beurizot,city,,21350,Beurizot,FR,47.35,4.5
Bévy,city,,21220,Bévy,FR,47.183333,4.85
Bèze,city,,21310,Bèze,FR,47.466667,5.266667
Bézouotte,city,,21310,Bézouotte,FR,47.383333,5.333333
Bierre-lès-Semur,city,,21390,Bierre-lès-Semur,FR,47.416667,4.3
Billey,city,,21130,Billey,FR,47.15,5.433333
Billy-lès-Chanceaux,city,,21450,Billy-lès-Chanceaux,FR,47.533333,4.7
Binges,city,,21270,Binges,FR,47.333333,5.266667
Bissey-la-Côte,city,,21520,Bissey-la-Côte,FR,47.916667,4.716667
Bissey-la-Pierre,city,,21330,Bissey-la-Pierre,FR,47.85,4.433333
Blagny-sur-Vingeanne,city,,21310,Blagny-sur-Vingeanne,FR,47.433333,5.366667
Blaisy-Bas,city,,21540,Blaisy-Bas,FR,47.366667,4.733333
Blaisy-Haut,city,,21540,Blaisy-Haut,FR,47.35,4.75
Blancey,city,,21320,Blancey,FR,47.3,4.466667
Blessey,city,,21690,Blessey,FR,47.483333,4.683333
Bligny-le-Sec,city,,21440,Bligny-le-Sec,FR,47.433333,4.733333
Bligny-lès-Beaune,city,,21200,Bligny-lès-Beaune,FR,46.983333,4.833333
Bligny-sur-Ouche,city,,21360,Bligny-sur-Ouche,FR,47.1,4.666667
Boncourt-le-Bois,city,,21700,Boncourt-le-Bois,FR,47.133333,5
Bonnencontre,city,,21250,Bonnencontre,FR,47.083333,5.15
Boudreville,city,,21520,Boudreville,FR,47.933333,4.816667
Bouhey,city,,21360,Bouhey,FR,47.2,4.666667
Bouilland,city,,21420,Bouilland,FR,47.133333,4.783333
Bouix,city,,21330,Bouix,FR,47.883333,4.483333
Bourberain,city,,21610,Bourberain,FR,47.5,5.3
Bousselange,city,,21250,Bousselange,FR,46.983333,5.266667
Boussenois,city,,21260,Boussenois,FR,47.633333,5.216667
Boussey,city,,21350,Boussey,FR,47.366667,4.55
Boux-sous-Salmaise,city,,21690,Boux-sous-Salmaise,FR,47.466667,4.633333
Bouze-lès-Beaune,city,,21200,Bouze-lès-Beaune,FR,47.05,4.766667
Brain,city,,21350,Brain,FR,47.466667,4.5
Braux,city,,21390,Braux,FR,47.416667,4.433333
Brazey-en-Morvan,city,,21430,Brazey-en-Morvan,FR,47.183333,4.3
Brazey-en-Plaine,city,,21470,Brazey-en-Plaine,FR,47.133333,5.216667
Brémur-et-Vaurois,city,,21400,Brémur-et-Vaurois,FR,47.733333,4.6
Bressey-sur-Tille,city,,21560,Bressey-sur-Tille,FR,47.3,5.183333
Brétigny,city,,21490,Brétigny,FR,47.4,5.1
Brianny,city,,21390,Brianny,FR,47.416667,4.366667
Brion-sur-Ource,city,,21570,Brion-sur-Ource,FR,47.916667,4.65
Brochon,city,,21220,Brochon,FR,47.233333,4.966667
Brognon,city,,21490,Brognon,FR,47.4,5.166667
Broin,city,,21250,Broin,FR,47.083333,5.1
Broindon,city,,21220,Broindon,FR,47.2,5.05
Buffon,city,,21500,Buffon,FR,47.65,4.283333
Buncey,city,,21400,Buncey,FR,47.816667,4.566667
Bure-les-Templiers,city,,21290,Bure-les-Templiers,FR,47.733333,4.9
Busseaut,city,,21510,Busseaut,FR,47.733333,4.65
LaBussière-sur-Ouche,city,,21360,LaBussière-sur-Ouche,FR,47.216667,4.716667
Bussy-la-Pesle,city,,21540,Bussy-la-Pesle,FR,47.366667,4.7
Bussy-le-Grand,city,,21150,Bussy-le-Grand,FR,47.583333,4.516667
Buxerolles,city,,21290,Buxerolles,FR,47.8,4.933333
Censerey,city,,21430,Censerey,FR,47.2,4.35
Cessey-sur-Tille,city,,21110,Cessey-sur-Tille,FR,47.283333,5.216667
Chaignay,city,,21120,Chaignay,FR,47.466667,5.066667
Chailly-sur-Armançon,city,,21320,Chailly-sur-Armançon,FR,47.266667,4.483333
Chambain,city,,21290,Chambain,FR,47.8,4.916667
Chambeire,city,,21110,Chambeire,FR,47.283333,5.25
Chamblanc,city,,21250,Chamblanc,FR,47.016667,5.15
Chamboeuf,city,,21220,Chamboeuf,FR,47.233333,4.9
Chambolle-Musigny,city,,21220,Chambolle-Musigny,FR,47.183333,4.95
Chamesson,city,,21400,Chamesson,FR,47.783333,4.533333
Champagne-sur-Vingeanne,city,,21310,Champagne-sur-Vingeanne,FR,47.45,5.4
Champagny,city,,21440,Champagny,FR,47.466667,4.766667
Champd'Oiseau,city,,21500,Champd'Oiseau,FR,47.55,4.35
Champdôtre,city,,21130,Champdôtre,FR,47.183333,5.3
Champignolles,city,,21230,Champignolles,FR,47.05,4.566667
Champrenault,city,,21690,Champrenault,FR,47.4,4.683333
Chanceaux,city,,21440,Chanceaux,FR,47.516667,4.7
Channay,city,,21330,Channay,FR,47.883333,4.333333
Charencey,city,,21690,Charencey,FR,47.416667,4.666667
Charigny,city,,21140,Charigny,FR,47.433333,4.433333
Charmes,city,,21310,Charmes,FR,47.383333,5.35
Charrey-sur-Saône,city,,21170,Charrey-sur-Saône,FR,47.083333,5.166667
Chassagne-Montrachet,city,,21190,Chassagne-Montrachet,FR,46.933333,4.733333
Chassey,city,,21150,Chassey,FR,47.483333,4.45
Châteauneuf,city,,21320,Châteauneuf,FR,47.216667,4.65
Châtillon-sur-Seine,city,,21400,Châtillon-sur-Seine,FR,47.85,4.55
Chaudenay-la-Ville,city,,21360,Chaudenay-la-Ville,FR,47.166667,4.65
Chaudenay-le-Château,city,,21360,Chaudenay-le-Château,FR,47.183333,4.65
Chaugey,city,,21290,Chaugey,FR,47.75,4.95
Chaume-lès-Baigneux,city,,21450,Chaume-lès-Baigneux,FR,47.633333,4.583333
Chaumont-le-Bois,city,,21400,Chaumont-le-Bois,FR,47.916667,4.583333
Chaux,city,,21700,Chaux,FR,47.133333,4.9
Chazilly,city,,21320,Chazilly,FR,47.183333,4.583333
Chemin-d'Aisey,city,,21400,Chemin-d'Aisey,FR,47.733333,4.566667
Chenôve,city,,21300,Chenôve,FR,47.283333,5
Cheuge,city,,21310,Cheuge,FR,47.383333,5.4
Chevannay,city,,21540,Chevannay,FR,47.4,4.65
Chevigny-en-Valière,city,,21200,Chevigny-en-Valière,FR,46.966667,4.966667
Chevigny-Saint-Sauveur,city,,21800,Chevigny-Saint-Sauveur,FR,47.3,5.133333
Chorey,city,,21200,Chorey,FR,47.05,4.866667
Cirey-lès-Pontailler,city,,21270,Cirey-lès-Pontailler,FR,47.3,5.3
Civry-en-Montagne,city,,21320,Civry-en-Montagne,FR,47.283333,4.6
Clamerey,city,,21390,Clamerey,FR,47.383333,4.433333
Clémencey,city,,21220,Clémencey,FR,47.25,4.883333
Clénay,city,,21490,Clénay,FR,47.4,5.116667
Cléry,city,,21270,Cléry,FR,47.283333,5.5
Clomot,city,,21230,Clomot,FR,47.183333,4.483333
Collonges-lès-Bévy,city,,21220,Collonges-lès-Bévy,FR,47.166667,4.85
Collonges-lès-Premières,city,,21110,Collonges-lès-Premières,FR,47.216667,5.266667
Colombier,city,,21360,Colombier,FR,47.166667,4.666667
Combertault,city,,21200,Combertault,FR,47,4.9
Comblanchien,city,,21700,Comblanchien,FR,47.1,4.916667
Commarin,city,,21320,Commarin,FR,47.25,4.65
Corberon,city,,21250,Corberon,FR,47.016667,4.983333
